Transaction_ID,Timestamp,User_ID,UPI_ID,Bank_Name,UPI_App,Amount,Status,Decline_Type,Failure_Reason
TXN109829,06/06/26 6:13,USR_2608,usr_2608@oksbi,SBI,PhonePe,111.21,Failure,TD,Bank Server Timeout
TXN113909,06/06/26 6:14,USR_1168,usr_1168@okhdfc,HDFC,PhonePe,2136.52,Success,NULL,None
TXN102551,06/06/26 6:16,USR_4084,usr_4084@oksbi,SBI,GPay,30.5,Success,NULL,None
TXN114468,06/06/26 6:19,USR_2338,usr_2338@okaxis,AXIS,PhonePe,129.66,Success,NULL,None
TXN110957,06/06/26 6:20,USR_4252,usr_4252@okaxis,AXIS,GPay,113.72,Success,NULL,None
TXN100778,06/06/26 6:22,USR_1132,usr_1132@okhdfc,HDFC,PhonePe,420.63,Success,NULL,None
TXN106152,06/06/26 6:23,USR_4544,usr_4544@okaxis,AXIS,GPay,348.9,Success,NULL,None
TXN101370,06/06/26 6:24,USR_3565,usr_3565@okaxis,AXIS,PhonePe,279.93,Success,NULL,None
TXN114669,06/06/26 6:26,USR_1084,usr_1084@oksbi,SBI,GPay,233.98,Success,NULL,None
TXN104069,06/06/26 6:27,USR_1408,usr_1408@oksbi,SBI,Paytm,449.93,Success,NULL,None
TXN112672,06/06/26 6:29,USR_2853,usr_2853@okhdfc,HDFC,PhonePe,225.81,Success,NULL,None
TXN100689,06/06/26 6:29,USR_3869,usr_3869@okicici,ICICI,GPay,102.02,Failure,BD,Incorrect PIN
TXN109457,06/06/26 6:30,USR_2045,usr_2045@okhdfc,HDFC,GPay,86.65,Success,NULL,None
TXN101812,06/06/26 6:31,USR_3485,usr_3485@okhdfc,HDFC,PhonePe,39.07,Failure,BD,Insufficient Balance
TXN109111,06/06/26 6:32,USR_3392,usr_3392@okhdfc,HDFC,Paytm,1677.08,Success,NULL,None
TXN113096,06/06/26 6:34,USR_4072,usr_4072@okhdfc,HDFC,GPay,35.08,Success,NULL,None
TXN108706,06/06/26 6:34,USR_1310,usr_1310@oksbi,SBI,PhonePe,1261.09,Success,NULL,None
TXN102621,06/06/26 6:36,USR_3793,usr_3793@oksbi,SBI,GPay,247.79,Success,NULL,None
TXN108937,06/06/26 6:36,USR_4645,usr_4645@okhdfc,HDFC,PhonePe,428.03,Success,NULL,None
TXN109741,06/06/26 6:36,USR_1587,usr_1587@okhdfc,HDFC,GPay,455.95,Success,NULL,None
TXN100817,06/06/26 6:37,USR_2783,usr_2783@oksbi,SBI,GPay,177.68,Success,NULL,None
TXN105633,06/06/26 6:38,USR_2204,usr_2204@okhdfc,HDFC,Paytm,278.4,Success,NULL,None
TXN111528,06/06/26 6:39,USR_1473,usr_1473@okhdfc,HDFC,PhonePe,271.96,Success,NULL,None
TXN101865,06/06/26 6:40,USR_4453,usr_4453@okaxis,AXIS,GPay,4148.54,Success,NULL,None
TXN111308,06/06/26 6:43,USR_1398,usr_1398@okhdfc,HDFC,PhonePe,4660.45,Success,NULL,None
TXN101007,06/06/26 6:44,USR_3806,usr_3806@okicici,ICICI,GPay,434.81,Success,NULL,None
TXN113979,06/06/26 6:45,USR_4376,usr_4376@okicici,ICICI,PhonePe,291.06,Success,NULL,None
TXN108586,06/06/26 6:45,USR_4443,usr_4443@okaxis,AXIS,PhonePe,179.52,Success,NULL,None
TXN113352,06/06/26 6:45,USR_3132,usr_3132@okhdfc,HDFC,PhonePe,275.96,Success,NULL,None
TXN107479,06/06/26 6:46,USR_2726,usr_2726@okaxis,AXIS,PhonePe,1050.66,Success,NULL,None
TXN109800,06/06/26 6:48,USR_3612,usr_3612@okhdfc,HDFC,PhonePe,491.92,Success,NULL,None
TXN114569,06/06/26 6:48,USR_4895,usr_4895@oksbi,SBI,GPay,1767.28,Failure,BD,Incorrect PIN
TXN105453,06/06/26 6:50,USR_3968,usr_3968@okhdfc,HDFC,GPay,177.35,Success,NULL,None
TXN107192,06/06/26 6:50,USR_1100,usr_1100@okaxis,AXIS,PhonePe,361.78,Success,NULL,None
TXN102116,06/06/26 6:51,USR_2604,usr_2604@oksbi,SBI,Paytm,142.66,Success,NULL,None
TXN111455,06/06/26 6:52,USR_2460,usr_2460@okicici,ICICI,PhonePe,57.96,Success,NULL,None
TXN101999,06/06/26 6:53,USR_2688,usr_2688@okhdfc,HDFC,PhonePe,149.85,Success,NULL,None
TXN100177,06/06/26 6:53,USR_1738,usr_1738@okaxis,AXIS,PhonePe,383.58,Success,NULL,None
TXN114471,06/06/26 6:54,USR_2648,usr_2648@okaxis,AXIS,PhonePe,277.86,Success,NULL,None
TXN112983,06/06/26 6:57,USR_2102,usr_2102@okhdfc,HDFC,GPay,480.3,Success,NULL,None
TXN108710,06/06/26 6:58,USR_2711,usr_2711@okhdfc,HDFC,PhonePe,1467.9,Success,NULL,None
TXN114519,06/06/26 7:00,USR_1006,usr_1006@okicici,ICICI,PhonePe,398.94,Success,NULL,None
TXN111369,06/06/26 7:00,USR_2358,usr_2358@okaxis,AXIS,Paytm,4892.99,Success,NULL,None
TXN113576,06/06/26 7:01,USR_4127,usr_4127@okicici,ICICI,PhonePe,412.78,Success,NULL,None
TXN100713,06/06/26 7:03,USR_4843,usr_4843@okicici,ICICI,GPay,1733.22,Success,NULL,None
TXN106656,06/06/26 7:06,USR_2199,usr_2199@okicici,ICICI,GPay,236.61,Success,NULL,None
TXN112626,06/06/26 7:06,USR_2094,usr_2094@oksbi,SBI,PhonePe,195.99,Failure,TD,Bank Server Timeout
TXN110073,06/06/26 7:06,USR_4250,usr_4250@oksbi,SBI,GPay,304.54,Success,NULL,None
TXN107048,06/06/26 7:08,USR_2499,usr_2499@oksbi,SBI,PhonePe,326.41,Success,NULL,None
TXN108794,06/06/26 7:09,USR_2557,usr_2557@oksbi,SBI,PhonePe,496.22,Failure,TD,Bank Server Timeout
TXN111948,06/06/26 7:09,USR_3168,usr_3168@okhdfc,HDFC,GPay,415.72,Success,NULL,None
TXN105499,06/06/26 7:11,USR_1424,usr_1424@okhdfc,HDFC,GPay,452.47,Success,NULL,None
TXN104908,06/06/26 7:11,USR_2758,usr_2758@okhdfc,HDFC,GPay,65.4,Success,NULL,None
TXN108212,06/06/26 7:11,USR_4911,usr_4911@oksbi,SBI,PhonePe,105.88,Failure,TD,Bank Server Timeout
TXN111139,06/06/26 7:12,USR_3636,usr_3636@oksbi,SBI,PhonePe,236.35,Failure,TD,Bank Server Timeout
TXN104864,06/06/26 7:13,USR_4973,usr_4973@okicici,ICICI,Paytm,3451.48,Success,NULL,None
TXN109426,06/06/26 7:14,USR_3519,usr_3519@okhdfc,HDFC,PhonePe,1735.54,Success,NULL,None
TXN114491,06/06/26 7:15,USR_1900,usr_1900@oksbi,SBI,GPay,1109.43,Success,NULL,None
TXN101345,06/06/26 7:15,USR_1812,usr_1812@okaxis,AXIS,GPay,393.53,Success,NULL,None
TXN101331,06/06/26 7:15,USR_4139,usr_4139@oksbi,SBI,PhonePe,935.81,Success,NULL,None
TXN107202,06/06/26 7:17,USR_1940,usr_1940@oksbi,SBI,PhonePe,74.31,Failure,BD,Incorrect PIN
TXN110050,06/06/26 7:17,USR_2774,usr_2774@okhdfc,HDFC,GPay,86.06,Success,NULL,None
TXN107321,06/06/26 7:17,USR_4324,usr_4324@okhdfc,HDFC,GPay,304.94,Success,NULL,None
TXN110710,06/06/26 7:17,USR_3333,usr_3333@okhdfc,HDFC,GPay,529.53,Failure,BD,Insufficient Balance
TXN104744,06/06/26 7:19,USR_3456,usr_3456@oksbi,SBI,PhonePe,188.51,Success,NULL,None
TXN107793,06/06/26 7:19,USR_2122,usr_2122@okicici,ICICI,PhonePe,964.39,Success,NULL,None
TXN106996,06/06/26 7:21,USR_4815,usr_4815@okicici,ICICI,PhonePe,408.55,Success,NULL,None
TXN110711,06/06/26 7:22,USR_4669,usr_4669@okhdfc,HDFC,GPay,241.56,Success,NULL,None
TXN114100,06/06/26 7:22,USR_3263,usr_3263@okhdfc,HDFC,PhonePe,45.04,Success,NULL,None
TXN102579,06/06/26 7:24,USR_1196,usr_1196@okhdfc,HDFC,Paytm,181.67,Success,NULL,None
TXN113391,06/06/26 7:25,USR_3707,usr_3707@okaxis,AXIS,GPay,85.96,Success,NULL,None
TXN104965,06/06/26 7:25,USR_4267,usr_4267@okicici,ICICI,GPay,1674.61,Success,NULL,None
TXN105733,06/06/26 7:26,USR_4410,usr_4410@okhdfc,HDFC,GPay,242.54,Success,NULL,None
TXN104292,06/06/26 7:26,USR_2486,usr_2486@okaxis,AXIS,PhonePe,4174.19,Failure,BD,Incorrect PIN
TXN108791,06/06/26 7:26,USR_4808,usr_4808@oksbi,SBI,PhonePe,174.78,Failure,TD,Bank Server Timeout
TXN105027,06/06/26 7:27,USR_4623,usr_4623@okhdfc,HDFC,PhonePe,4755.92,Success,NULL,None
TXN110193,06/06/26 7:29,USR_4030,usr_4030@oksbi,SBI,PhonePe,59.91,Failure,BD,Insufficient Balance
TXN113047,06/06/26 7:29,USR_4446,usr_4446@okhdfc,HDFC,PhonePe,184.31,Failure,TD,Bank Server Timeout
TXN108026,06/06/26 7:30,USR_1405,usr_1405@oksbi,SBI,GPay,812.74,Failure,BD,Insufficient Balance
TXN102131,06/06/26 7:31,USR_3146,usr_3146@okhdfc,HDFC,PhonePe,20.15,Success,NULL,None
TXN114245,06/06/26 7:31,USR_1616,usr_1616@oksbi,SBI,PhonePe,434.56,Failure,TD,Bank Server Timeout
TXN112759,06/06/26 7:31,USR_1310,usr_1310@oksbi,SBI,PhonePe,419.01,Failure,TD,Bank Server Timeout
TXN112724,06/06/26 7:32,USR_1767,usr_1767@oksbi,SBI,GPay,86.98,Success,NULL,None
TXN110907,06/06/26 7:32,USR_1082,usr_1082@okhdfc,HDFC,PhonePe,249.06,Success,NULL,None
TXN114149,06/06/26 7:32,USR_4082,usr_4082@okaxis,AXIS,GPay,325.25,Failure,BD,Insufficient Balance
TXN107666,06/06/26 7:33,USR_1861,usr_1861@okicici,ICICI,Paytm,343.34,Success,NULL,None
TXN102278,06/06/26 7:33,USR_4682,usr_4682@okhdfc,HDFC,Paytm,3757.28,Success,NULL,None
TXN102798,06/06/26 7:36,USR_3331,usr_3331@okaxis,AXIS,PhonePe,119.14,Success,NULL,None
TXN107796,06/06/26 7:38,USR_2473,usr_2473@oksbi,SBI,Paytm,136.58,Success,NULL,None
TXN105461,06/06/26 7:38,USR_1126,usr_1126@okhdfc,HDFC,PhonePe,1236.36,Success,NULL,None
TXN109533,06/06/26 7:38,USR_2825,usr_2825@okhdfc,HDFC,Paytm,869,Success,NULL,None
TXN114626,06/06/26 7:38,USR_3830,usr_3830@oksbi,SBI,GPay,1281.29,Success,NULL,None
TXN102109,06/06/26 7:38,USR_3351,usr_3351@oksbi,SBI,Paytm,175.17,Success,NULL,None
TXN110042,06/06/26 7:38,USR_1029,usr_1029@okaxis,AXIS,PhonePe,252.69,Success,NULL,None
TXN110617,06/06/26 7:38,USR_1519,usr_1519@okhdfc,HDFC,Paytm,3046.6,Failure,BD,Insufficient Balance
TXN106529,06/06/26 7:39,USR_3460,usr_3460@okicici,ICICI,PhonePe,492.71,Success,NULL,None
TXN100225,06/06/26 7:40,USR_4011,usr_4011@okhdfc,HDFC,PhonePe,700.98,Success,NULL,None
TXN105009,06/06/26 7:40,USR_4722,usr_4722@okaxis,AXIS,GPay,2574.97,Success,NULL,None
TXN108453,06/06/26 7:41,USR_2618,usr_2618@okhdfc,HDFC,GPay,408.38,Success,NULL,None
TXN104493,06/06/26 7:42,USR_1934,usr_1934@okhdfc,HDFC,PhonePe,358.72,Success,NULL,None
TXN112954,06/06/26 7:42,USR_3529,usr_3529@oksbi,SBI,GPay,246.6,Success,NULL,None
TXN105122,06/06/26 7:44,USR_2009,usr_2009@okicici,ICICI,GPay,302.77,Success,NULL,None
TXN109535,06/06/26 7:45,USR_1548,usr_1548@oksbi,SBI,Paytm,201.37,Success,NULL,None
TXN110783,06/06/26 7:45,USR_3506,usr_3506@oksbi,SBI,PhonePe,325.44,Failure,TD,Bank Server Timeout
TXN104081,06/06/26 7:45,USR_1063,usr_1063@oksbi,SBI,Paytm,74.04,Success,NULL,None
TXN105360,06/06/26 7:47,USR_3971,usr_3971@okicici,ICICI,GPay,406.41,Success,NULL,None
TXN101590,06/06/26 7:48,USR_3266,usr_3266@okicici,ICICI,GPay,363.44,Success,NULL,None
TXN103263,06/06/26 7:48,USR_4779,usr_4779@oksbi,SBI,PhonePe,339.53,Success,NULL,None
TXN103991,06/06/26 7:49,USR_2358,usr_2358@oksbi,SBI,GPay,333.81,Success,NULL,None
TXN101383,06/06/26 7:52,USR_1694,usr_1694@okhdfc,HDFC,PhonePe,2674.34,Success,NULL,None
TXN114447,06/06/26 7:54,USR_4542,usr_4542@okicici,ICICI,GPay,182.6,Success,NULL,None
TXN107097,06/06/26 7:56,USR_3985,usr_3985@oksbi,SBI,Paytm,870.57,Success,NULL,None
TXN111678,06/06/26 7:56,USR_2834,usr_2834@okhdfc,HDFC,PhonePe,52.81,Success,NULL,None
TXN107273,06/06/26 7:56,USR_1110,usr_1110@okhdfc,HDFC,Paytm,411.73,Success,NULL,None
TXN105686,06/06/26 7:58,USR_1581,usr_1581@okhdfc,HDFC,Paytm,3307.34,Success,NULL,None
TXN113151,06/06/26 7:59,USR_4869,usr_4869@okaxis,AXIS,PhonePe,261.14,Success,NULL,None
TXN114796,06/06/26 8:01,USR_3890,usr_3890@oksbi,SBI,PhonePe,1649.71,Success,NULL,None
TXN101909,06/06/26 8:01,USR_2764,usr_2764@okhdfc,HDFC,GPay,1914.18,Success,NULL,None
TXN104110,06/06/26 8:01,USR_1042,usr_1042@okaxis,AXIS,GPay,136.33,Success,NULL,None
TXN114602,06/06/26 8:03,USR_2186,usr_2186@oksbi,SBI,GPay,1035.79,Success,NULL,None
TXN105355,06/06/26 8:04,USR_4508,usr_4508@oksbi,SBI,GPay,442.89,Success,NULL,None
TXN113341,06/06/26 8:06,USR_2944,usr_2944@okaxis,AXIS,PhonePe,44.66,Success,NULL,None
TXN113177,06/06/26 8:09,USR_4404,usr_4404@oksbi,SBI,Paytm,1526.18,Success,NULL,None
TXN101853,06/06/26 8:09,USR_4484,usr_4484@okicici,ICICI,GPay,453.95,Success,NULL,None
TXN104545,06/06/26 8:10,USR_3456,usr_3456@okhdfc,HDFC,PhonePe,1761.25,Success,NULL,None
TXN113410,06/06/26 8:11,USR_2280,usr_2280@okhdfc,HDFC,GPay,476.92,Success,NULL,None
TXN100099,06/06/26 8:11,USR_2983,usr_2983@okhdfc,HDFC,PhonePe,298.9,Success,NULL,None
TXN107624,06/06/26 8:11,USR_4640,usr_4640@okhdfc,HDFC,PhonePe,666.25,Success,NULL,None
TXN111825,06/06/26 8:13,USR_2461,usr_2461@oksbi,SBI,PhonePe,98.87,Success,NULL,None
TXN103074,06/06/26 8:13,USR_2222,usr_2222@oksbi,SBI,PhonePe,2327.45,Failure,BD,Insufficient Balance
TXN111935,06/06/26 8:13,USR_3497,usr_3497@okhdfc,HDFC,Paytm,3851.95,Success,NULL,None
TXN103435,06/06/26 8:16,USR_2823,usr_2823@okaxis,AXIS,GPay,163.84,Success,NULL,None
TXN107508,06/06/26 8:16,USR_4269,usr_4269@oksbi,SBI,PhonePe,131.64,Failure,TD,Bank Server Timeout
TXN107772,06/06/26 8:16,USR_4261,usr_4261@oksbi,SBI,Paytm,630.62,Success,NULL,None
TXN106330,06/06/26 8:16,USR_4159,usr_4159@okhdfc,HDFC,GPay,266.37,Success,NULL,None
TXN110972,06/06/26 8:17,USR_3333,usr_3333@oksbi,SBI,GPay,82.85,Failure,BD,Insufficient Balance
TXN110421,06/06/26 8:17,USR_3042,usr_3042@okhdfc,HDFC,PhonePe,478.08,Success,NULL,None
TXN110062,06/06/26 8:17,USR_1750,usr_1750@okhdfc,HDFC,GPay,782.17,Success,NULL,None
TXN112142,06/06/26 8:18,USR_3694,usr_3694@okaxis,AXIS,GPay,468.78,Success,NULL,None
TXN109444,06/06/26 8:18,USR_1883,usr_1883@okicici,ICICI,Paytm,131.17,Success,NULL,None
TXN111901,06/06/26 8:18,USR_1159,usr_1159@oksbi,SBI,PhonePe,346.08,Failure,TD,Bank Server Timeout
TXN105271,06/06/26 8:18,USR_2875,usr_2875@oksbi,SBI,PhonePe,21.78,Success,NULL,None
TXN111761,06/06/26 8:21,USR_1652,usr_1652@okhdfc,HDFC,PhonePe,375.97,Success,NULL,None
TXN102977,06/06/26 8:21,USR_4579,usr_4579@okaxis,AXIS,GPay,4524.82,Success,NULL,None
TXN102917,06/06/26 8:22,USR_3780,usr_3780@oksbi,SBI,PhonePe,300.17,Success,NULL,None
TXN106019,06/06/26 8:23,USR_1481,usr_1481@okhdfc,HDFC,Paytm,171.65,Failure,BD,Incorrect PIN
TXN104717,06/06/26 8:23,USR_1932,usr_1932@oksbi,SBI,PhonePe,386.1,Failure,TD,Bank Server Timeout
TXN100827,06/06/26 8:24,USR_3232,usr_3232@okicici,ICICI,GPay,94.97,Success,NULL,None
TXN111706,06/06/26 8:24,USR_2367,usr_2367@okhdfc,HDFC,GPay,213.18,Success,NULL,None
TXN106789,06/06/26 8:24,USR_3277,usr_3277@okicici,ICICI,Paytm,196.68,Success,NULL,None
TXN114974,06/06/26 8:26,USR_4838,usr_4838@oksbi,SBI,Paytm,397.91,Success,NULL,None
TXN114276,06/06/26 8:26,USR_3648,usr_3648@okhdfc,HDFC,GPay,309.67,Success,NULL,None
TXN113335,06/06/26 8:27,USR_3108,usr_3108@oksbi,SBI,GPay,273.64,Success,NULL,None
TXN105197,06/06/26 8:27,USR_2030,usr_2030@oksbi,SBI,PhonePe,203.08,Success,NULL,None
TXN112104,06/06/26 8:27,USR_1832,usr_1832@okhdfc,HDFC,PhonePe,480.94,Success,NULL,None
TXN103463,06/06/26 8:28,USR_2611,usr_2611@okaxis,AXIS,Paytm,4322.3,Success,NULL,None
TXN106337,06/06/26 8:28,USR_4176,usr_4176@oksbi,SBI,PhonePe,157.36,Failure,TD,Bank Server Timeout
TXN101433,06/06/26 8:28,USR_1876,usr_1876@oksbi,SBI,PhonePe,137.13,Success,NULL,None
TXN107431,06/06/26 8:30,USR_3730,usr_3730@okicici,ICICI,PhonePe,245.89,Success,NULL,None
TXN107036,06/06/26 8:31,USR_3084,usr_3084@okhdfc,HDFC,PhonePe,93.29,Success,NULL,None
TXN108864,06/06/26 8:32,USR_4663,usr_4663@okaxis,AXIS,GPay,101.45,Success,NULL,None
TXN114588,06/06/26 8:33,USR_3410,usr_3410@oksbi,SBI,PhonePe,1852.8,Failure,TD,Bank Server Timeout
TXN107290,06/06/26 8:35,USR_2867,usr_2867@okhdfc,HDFC,GPay,478.46,Success,NULL,None
TXN105680,06/06/26 8:35,USR_2043,usr_2043@okaxis,AXIS,PhonePe,101.31,Success,NULL,None
TXN102484,06/06/26 8:36,USR_4191,usr_4191@okhdfc,HDFC,PhonePe,253.31,Failure,BD,Incorrect PIN
TXN114975,06/06/26 8:38,USR_4530,usr_4530@oksbi,SBI,Paytm,180.43,Success,NULL,None
TXN100672,06/06/26 8:39,USR_4715,usr_4715@okhdfc,HDFC,PhonePe,89.38,Success,NULL,None
TXN103024,06/06/26 8:40,USR_1920,usr_1920@okaxis,AXIS,PhonePe,3411.5,Failure,BD,Insufficient Balance
TXN106670,06/06/26 8:41,USR_1209,usr_1209@okicici,ICICI,GPay,4995.69,Failure,TD,Bank Server Timeout
TXN101839,06/06/26 8:41,USR_1576,usr_1576@okicici,ICICI,PhonePe,766.86,Failure,TD,Bank Server Timeout
TXN100836,06/06/26 8:42,USR_3208,usr_3208@okaxis,AXIS,PhonePe,969.44,Failure,BD,Insufficient Balance
TXN106879,06/06/26 8:42,USR_4233,usr_4233@okhdfc,HDFC,Paytm,4879.63,Success,NULL,None
TXN108476,06/06/26 8:42,USR_4717,usr_4717@oksbi,SBI,GPay,369.63,Failure,BD,Incorrect PIN
TXN109106,06/06/26 8:45,USR_2260,usr_2260@okaxis,AXIS,PhonePe,203.35,Success,NULL,None
TXN100243,06/06/26 8:45,USR_1713,usr_1713@okicici,ICICI,GPay,1263.62,Success,NULL,None
TXN113757,06/06/26 8:46,USR_3365,usr_3365@oksbi,SBI,GPay,163.1,Success,NULL,None
TXN114147,06/06/26 8:47,USR_3638,usr_3638@oksbi,SBI,GPay,494.04,Success,NULL,None
TXN102268,06/06/26 8:48,USR_3822,usr_3822@oksbi,SBI,PhonePe,91.85,Success,NULL,None
TXN106854,06/06/26 8:50,USR_4382,usr_4382@oksbi,SBI,GPay,324.43,Success,NULL,None
TXN112641,06/06/26 8:50,USR_2222,usr_2222@okhdfc,HDFC,PhonePe,2465.21,Failure,BD,Insufficient Balance
TXN114008,06/06/26 8:50,USR_1795,usr_1795@okhdfc,HDFC,PhonePe,221.11,Success,NULL,None
TXN110773,06/06/26 8:51,USR_1639,usr_1639@okhdfc,HDFC,PhonePe,475.76,Success,NULL,None
TXN112187,06/06/26 8:51,USR_4587,usr_4587@okicici,ICICI,GPay,351.63,Success,NULL,None
TXN104955,06/06/26 8:53,USR_3715,usr_3715@okhdfc,HDFC,PhonePe,148.33,Success,NULL,None
TXN105176,06/06/26 8:54,USR_2366,usr_2366@okicici,ICICI,PhonePe,4433.78,Success,NULL,None
TXN102893,06/06/26 8:54,USR_2332,usr_2332@okicici,ICICI,PhonePe,1646.62,Success,NULL,None
TXN113934,06/06/26 8:54,USR_2273,usr_2273@oksbi,SBI,PhonePe,1265.03,Failure,TD,Bank Server Timeout
TXN101601,06/06/26 8:54,USR_3213,usr_3213@oksbi,SBI,Paytm,1401.27,Success,NULL,None
TXN114243,06/06/26 8:58,USR_1008,usr_1008@oksbi,SBI,Paytm,442.14,Success,NULL,None
TXN105584,06/06/26 9:00,USR_2049,usr_2049@okicici,ICICI,PhonePe,268.66,Success,NULL,None
TXN102181,06/06/26 9:00,USR_3017,usr_3017@okicici,ICICI,Paytm,1901.63,Success,NULL,None
TXN113025,06/06/26 9:00,USR_3960,usr_3960@okhdfc,HDFC,PhonePe,3140.77,Success,NULL,None
TXN114684,06/06/26 9:01,USR_4186,usr_4186@oksbi,SBI,GPay,193.98,Success,NULL,None
TXN112791,06/06/26 9:01,USR_1882,usr_1882@okhdfc,HDFC,GPay,419.4,Success,NULL,None
TXN103599,06/06/26 9:01,USR_2961,usr_2961@oksbi,SBI,PhonePe,1424.33,Failure,TD,Bank Server Timeout
TXN101216,06/06/26 9:02,USR_1885,usr_1885@okhdfc,HDFC,PhonePe,33.4,Success,NULL,None
TXN102793,06/06/26 9:03,USR_4965,usr_4965@oksbi,SBI,PhonePe,203.87,Failure,TD,Bank Server Timeout
TXN108076,06/06/26 9:03,USR_4875,usr_4875@okhdfc,HDFC,PhonePe,392.56,Success,NULL,None
TXN111562,06/06/26 9:03,USR_4759,usr_4759@okicici,ICICI,GPay,80.95,Success,NULL,None
TXN114890,06/06/26 9:05,USR_2175,usr_2175@okaxis,AXIS,Paytm,153.2,Success,NULL,None
TXN103181,06/06/26 9:06,USR_4446,usr_4446@oksbi,SBI,GPay,427.16,Success,NULL,None
TXN111848,06/06/26 9:06,USR_4109,usr_4109@oksbi,SBI,PhonePe,256.22,Failure,TD,Bank Server Timeout
TXN114750,06/06/26 9:07,USR_3940,usr_3940@oksbi,SBI,GPay,454.29,Success,NULL,None
TXN104282,06/06/26 9:08,USR_1405,usr_1405@okhdfc,HDFC,GPay,1978.36,Success,NULL,None
TXN110893,06/06/26 9:08,USR_1041,usr_1041@okhdfc,HDFC,Paytm,150.54,Success,NULL,None
TXN105756,06/06/26 9:08,USR_1276,usr_1276@oksbi,SBI,PhonePe,94.66,Success,NULL,None
TXN100130,06/06/26 9:09,USR_1517,usr_1517@okicici,ICICI,PhonePe,299.19,Success,NULL,None
TXN103577,06/06/26 9:10,USR_3261,usr_3261@okhdfc,HDFC,GPay,95.74,Success,NULL,None
TXN107643,06/06/26 9:10,USR_1095,usr_1095@okhdfc,HDFC,PhonePe,1406.61,Success,NULL,None
TXN100458,06/06/26 9:11,USR_4556,usr_4556@okaxis,AXIS,PhonePe,20.74,Success,NULL,None
TXN104218,06/06/26 9:12,USR_3816,usr_3816@oksbi,SBI,PhonePe,63.05,Success,NULL,None
TXN106351,06/06/26 9:12,USR_2222,usr_2222@oksbi,SBI,Paytm,329.16,Failure,BD,Insufficient Balance
TXN108213,06/06/26 9:13,USR_1422,usr_1422@okhdfc,HDFC,PhonePe,4604.54,Success,NULL,None
TXN111497,06/06/26 9:16,USR_3215,usr_3215@okhdfc,HDFC,PhonePe,1150.36,Success,NULL,None
TXN108019,06/06/26 9:16,USR_2669,usr_2669@okaxis,AXIS,PhonePe,1018.83,Success,NULL,None
TXN107004,06/06/26 9:17,USR_1281,usr_1281@okhdfc,HDFC,GPay,123.4,Success,NULL,None
TXN107908,06/06/26 9:17,USR_4931,usr_4931@oksbi,SBI,Paytm,277.31,Success,NULL,None
TXN105585,06/06/26 9:17,USR_2622,usr_2622@okhdfc,HDFC,PhonePe,467.38,Success,NULL,None
TXN111360,06/06/26 9:20,USR_2096,usr_2096@okhdfc,HDFC,PhonePe,200.7,Success,NULL,None
TXN105394,06/06/26 9:20,USR_1906,usr_1906@okaxis,AXIS,Paytm,1315.49,Failure,BD,Incorrect PIN
TXN113403,06/06/26 9:20,USR_2836,usr_2836@okicici,ICICI,Paytm,4693.66,Success,NULL,None
TXN105805,06/06/26 9:20,USR_4601,usr_4601@oksbi,SBI,GPay,424.7,Success,NULL,None
TXN102791,06/06/26 9:21,USR_1592,usr_1592@okhdfc,HDFC,GPay,69.32,Failure,BD,Incorrect PIN
TXN111094,06/06/26 9:21,USR_1773,usr_1773@okhdfc,HDFC,Paytm,243.13,Success,NULL,None
TXN114629,06/06/26 9:21,USR_1781,usr_1781@okaxis,AXIS,PhonePe,34.23,Success,NULL,None
TXN111276,06/06/26 9:22,USR_3526,usr_3526@okhdfc,HDFC,PhonePe,441.77,Success,NULL,None
TXN102895,06/06/26 9:23,USR_1025,usr_1025@okhdfc,HDFC,GPay,467.82,Success,NULL,None
TXN108566,06/06/26 9:24,USR_4755,usr_4755@okhdfc,HDFC,PhonePe,87.26,Success,NULL,None
TXN104893,06/06/26 9:25,USR_4752,usr_4752@okicici,ICICI,PhonePe,1058.39,Success,NULL,None
TXN100468,06/06/26 9:26,USR_3019,usr_3019@oksbi,SBI,PhonePe,1027.5,Failure,TD,Bank Server Timeout
TXN104641,06/06/26 9:26,USR_2053,usr_2053@oksbi,SBI,GPay,459.31,Success,NULL,None
TXN101267,06/06/26 9:28,USR_2639,usr_2639@okhdfc,HDFC,GPay,1691.15,Success,NULL,None
TXN102060,06/06/26 9:28,USR_3333,usr_3333@oksbi,SBI,GPay,285.97,Success,NULL,None
TXN108506,06/06/26 9:29,USR_1085,usr_1085@okaxis,AXIS,PhonePe,143.21,Success,NULL,None
TXN101242,06/06/26 9:30,USR_1776,usr_1776@okhdfc,HDFC,Paytm,432.21,Success,NULL,None
TXN108199,06/06/26 9:30,USR_3829,usr_3829@okicici,ICICI,PhonePe,1370.93,Success,NULL,None
TXN107229,06/06/26 9:30,USR_1324,usr_1324@oksbi,SBI,GPay,13.44,Success,NULL,None
TXN104898,06/06/26 9:32,USR_2867,usr_2867@okicici,ICICI,PhonePe,1798.32,Success,NULL,None
TXN111241,06/06/26 9:32,USR_3932,usr_3932@okhdfc,HDFC,PhonePe,485.21,Success,NULL,None
TXN109811,06/06/26 9:35,USR_1446,usr_1446@okaxis,AXIS,GPay,334.83,Success,NULL,None
TXN104530,06/06/26 9:35,USR_3532,usr_3532@oksbi,SBI,GPay,258.03,Success,NULL,None
